;;DESTINATION;;;;;;;;;;;;;;;;;;;;;;;
8:00;Haarlemmermeerstation;2;3;0;2;1;3;2;3;0;1;7;3;1;5;5;3;6;0;1;6;2;2;1;2
8:15;Haarlemmermeerstation;2;2;1;4;6;5;3;0;1;1;6;2;5;4;2;5;3;1;3;2;2;1;0;1
8:30;Haarlemmermeerstation;1;2;0;9;3;1;3;5;1;0;3;3;3;2;4;3;2;1;2;3;1;1;2;6
8:45;Haarlemmermeerstation;0;1;1;9;0;3;3;6;2;0;4;1;3;7;1;5;3;0;4;7;1;0;2;6
9:00;Haarlemmermeerstation;4;2;1;3;4;0;1;6;1;0;6;4;0;7;0;2;7;1;5;1;1;3;0;4
9:15;Haarlemmermeerstation;1;2;0;4;5;1;2;5;1;0;2;1;1;5;1;2;1;1;4;3;1;0;1;4
9:30;Haarlemmermeerstation;1;2;0;3;3;0;1;1;0;0;4;1;3;2;0;1;0;0;3;2;1;1;1;2
9:45;Haarlemmermeerstation;1;1;0;1;2;1;0;1;0;0;0;1;1;0;1;2;1;0;2;0;0;1;0;1
10:00;Haarlemmermeerstation;1;1;0;2;0;1;0;2;1;0;2;0;0;1;1;1;0;0;2;1;0;1;0;2
10:15;Haarlemmermeerstation;1;0;0;0;2;0;0;1;0;0;0;1;1;2;0;1;1;0;1;0;0;0;0;1
10:30;Haarlemmermeerstation;1;1;0;1;0;0;1;2;1;0;1;1;1;1;0;1;0;0;1;0;0;1;0;2
10:45;Haarlemmermeerstation;1;0;0;2;0;1;0;1;0;0;1;0;1;0;0;0;1;0;1;2;1;0;0;0
11:00;Haarlemmermeerstation;1;1;0;2;0;1;0;1;0;0;1;1;1;1;0;1;1;0;0;0;1;0;1;1
11:15;Haarlemmermeerstation;1;1;0;2;2;0;0;1;0;0;1;1;1;1;1;1;1;0;1;2;0;0;0;1
11:30;Haarlemmermeerstation;0;0;0;2;2;0;0;0;0;0;1;1;1;1;1;1;1;0;0;1;0;0;0;1
11:45;Haarlemmermeerstation;1;0;0;0;2;0;1;2;0;0;1;1;0;2;1;1;1;0;0;1;0;0;1;2
12:00;Haarlemmermeerstation;1;1;0;1;0;1;1;0;0;0;2;1;0;0;1;1;0;0;2;2;0;0;0;1
12:15;Haarlemmermeerstation;2;1;0;2;2;1;1;2;0;0;1;0;2;2;2;0;1;0;0;2;1;0;1;0
12:30;Haarlemmermeerstation;1;0;0;1;2;0;0;2;1;0;3;1;1;1;1;2;1;0;1;2;0;0;0;2
12:45;Haarlemmermeerstation;0;0;0;4;3;1;0;1;1;0;1;1;1;1;1;1;3;0;1;0;1;0;1;1
13:00;Haarlemmermeerstation;1;1;0;3;3;0;0;0;1;0;2;2;1;2;0;1;1;0;1;0;0;1;1;3
13:15;Haarlemmermeerstation;2;1;0;3;2;1;1;0;0;0;1;0;0;2;1;1;2;0;1;0;1;0;1;2
13:30;Haarlemmermeerstation;1;0;0;1;1;0;1;1;1;0;1;1;1;1;0;1;0;0;2;1;0;0;0;1
13:45;Haarlemmermeerstation;1;0;0;3;0;1;0;2;0;0;2;1;1;0;0;1;2;0;1;2;1;0;0;1
14:00;Haarlemmermeerstation;1;0;0;1;0;0;0;1;1;0;1;0;1;1;1;1;0;0;2;1;0;0;0;2
14:15;Haarlemmermeerstation;1;0;0;2;2;0;1;1;1;0;1;0;2;1;1;0;1;0;2;2;0;1;0;0
14:30;Haarlemmermeerstation;1;0;0;1;1;0;1;1;0;0;1;0;0;0;1;1;2;0;0;1;0;1;0;2
14:45;Haarlemmermeerstation;0;1;0;1;1;1;1;1;0;0;0;1;0;1;0;2;0;0;2;1;1;0;1;1
15:00;Haarlemmermeerstation;0;1;0;2;1;0;0;2;0;0;2;1;0;2;1;1;2;0;1;2;0;0;1;2
15:15;Haarlemmermeerstation;1;1;0;3;0;1;0;1;0;0;0;1;0;2;0;1;2;0;0;0;1;0;0;1
15:30;Haarlemmermeerstation;0;1;0;0;0;0;1;0;0;0;1;0;1;1;1;1;0;0;0;2;0;0;0;1
15:45;Haarlemmermeerstation;1;0;0;0;1;1;0;0;0;0;2;1;0;1;1;0;2;0;2;2;0;0;0;0
16:00;Haarlemmermeerstation;2;1;1;4;4;1;1;1;0;0;3;1;3;3;4;1;0;1;4;4;2;2;1;1
16:15;Haarlemmermeerstation;4;3;0;7;1;1;2;2;2;1;2;0;3;4;3;4;2;1;3;4;2;0;0;2
16:30;Haarlemmermeerstation;1;2;0;1;1;2;1;2;1;1;4;0;0;1;4;3;5;0;6;3;2;1;1;5
16:45;Haarlemmermeerstation;2;2;1;6;4;3;2;0;2;0;4;1;2;4;2;2;5;0;5;5;1;2;0;3
17:00;Haarlemmermeerstation;2;2;1;1;2;4;0;0;0;0;4;1;1;2;3;4;7;1;3;3;1;2;2;6
17:15;Haarlemmermeerstation;2;1;1;1;1;3;3;5;0;0;1;3;3;6;5;3;6;1;1;3;2;1;1;4
17:30;Haarlemmermeerstation;0;0;0;2;2;3;1;6;2;0;3;2;5;1;5;2;5;0;2;4;2;2;0;3
17:45;Haarlemmermeerstation;3;2;0;9;6;1;1;2;0;1;5;0;5;2;4;2;0;1;4;4;1;2;0;6
18:00;Haarlemmermeerstation;0;1;0;7;4;1;1;1;2;1;4;2;4;3;4;0;4;1;4;4;1;1;1;7
18:15;Haarlemmermeerstation;3;1;0;8;6;0;1;8;1;0;0;3;4;1;5;4;5;1;5;6;0;1;0;3
18:30;Haarlemmermeerstation;0;2;1;0;3;3;2;5;1;0;2;2;4;5;1;1;1;0;3;2;2;1;1;0
18:45;Haarlemmermeerstation;3;1;0;2;2;2;1;1;1;0;1;1;0;1;2;1;3;0;3;0;1;1;1;2
19:00;Haarlemmermeerstation;1;1;0;3;0;0;0;2;1;0;1;2;1;2;2;0;1;0;2;1;1;0;0;2
19:15;Haarlemmermeerstation;0;1;0;2;2;0;1;1;1;0;0;0;1;1;1;1;2;0;0;1;0;0;0;2
19:30;Haarlemmermeerstation;1;0;0;1;2;1;1;1;0;0;0;1;1;1;2;1;0;0;2;2;0;1;0;1
19:45;Haarlemmermeerstation;1;0;0;1;2;1;1;2;1;0;1;1;1;2;1;2;1;0;0;0;0;0;0;1
20:00;Haarlemmermeerstation;1;0;0;2;1;0;0;0;0;0;1;1;1;1;1;0;1;0;0;2;1;0;0;1
20:15;Haarlemmermeerstation;1;0;0;0;2;1;1;1;0;0;1;0;0;1;0;1;0;0;0;0;1;1;0;1
20:30;Haarlemmermeerstation;1;0;0;1;2;0;1;1;0;0;1;1;1;1;1;0;0;0;0;2;0;0;0;1
20:45;Haarlemmermeerstation;0;0;0;0;0;0;0;0;0;0;1;1;1;2;1;1;1;0;0;2;0;0;1;0
21:00;Haarlemmermeerstation;1;0;0;2;0;0;0;0;0;0;1;0;0;1;1;1;1;0;1;0;0;0;0;1
21:15;Haarlemmermeerstation;0;1;0;1;1;0;0;1;0;0;2;0;1;0;1;0;1;0;2;2;0;0;0;0
21:30;Haarlemmermeerstation;1;0;0;1;0;1;0;1;0;0;1;1;1;0;0;0;0;0;1;0;0;1;0;1
21:45;Haarlemmermeerstation;0;0;0;2;1;1;0;2;1;0;1;1;0;1;2;1;2;0;1;1;0;1;1;0
22:00;Haarlemmermeerstation;1;1;0;1;1;1;0;0;0;0;1;0;0;2;1;1;0;0;2;1;1;0;0;2
22:15;Haarlemmermeerstation;0;1;0;1;1;0;1;2;0;0;1;1;2;0;1;0;1;0;1;0;0;0;0;1
22:30;Haarlemmermeerstation;1;1;0;1;1;0;0;1;0;0;1;1;0;1;1;1;1;0;0;0;1;0;0;1
22:45;Haarlemmermeerstation;0;0;0;2;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0
23:00;Haarlemmermeerstation;1;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;0;0;0;1
23:15;Haarlemmermeerstation;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
23:30;Haarlemmermeerstation;0;0;0;1;1;1;0;1;0;0;1;0;0;1;1;0;1;0;1;1;0;0;0;0
23:45;Haarlemmermeerstation;0;0;0;0;1;1;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1
0:00;Hasseltweg;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
0:15;Hasseltweg;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0:30;Hasseltweg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0:45;Hasseltweg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1:00;Hasseltweg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1:15;Hasseltweg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1:30;Hasseltweg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1:45;Hasseltweg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2:00;Hasseltweg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2:15;Hasseltweg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2:30;Hasseltweg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2:45;Hasseltweg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3:00;Hasseltweg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3:15;Hasseltweg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3:30;Hasseltweg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3:45;Hasseltweg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4:00;Hasseltweg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4:15;Hasseltweg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4:30;Hasseltweg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4:45;Hasseltweg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5:00;Hasseltweg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5:15;Hasseltweg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5:30;Hasseltweg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5:45;Hasseltweg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6:00;Hasseltweg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6:15;Hasseltweg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6:30;Hasseltweg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6:45;Hasseltweg;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
7:00;Hasseltweg;0;0;0;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;1
7:15;Hasseltweg;1;0;0;1;2;1;1;1;0;0;1;0;0;0;1;0;1;0;2;2;0;0;1;2
7:30;Hasseltweg;3;2;1;1;4;3;2;0;1;0;2;2;0;0;1;4;4;0;3;4;1;1;0;3
7:45;Hasseltweg;4;3;1;7;2;2;3;3;0;1;1;1;1;7;1;6;4;1;7;1;1;1;2;5
8:00;Hasseltweg;3;4;0;6;3;3;0;1;2;1;3;5;4;3;5;5;3;1;2;5;1;0;1;2
8:15;Hasseltweg;4;2;1;7;7;0;2;4;2;1;2;1;4;4;4;3;1;1;1;6;1;1;1;6
8:30;Hasseltweg;3;2;0;8;1;2;1;3;0;0;6;2;5;1;3;3;5;1;3;0;1;1;0;2
8:45;Hasseltweg;4;1;1;8;5;5;1;3;2;1;6;2;5;0;2;6;5;1;4;1;2;2;2;3
9:00;Hasseltweg;3;4;1;1;0;0;1;8;2;1;6;0;2;0;7;4;1;1;5;1;2;1;2;4
9:15;Hasseltweg;0;1;0;5;1;1;1;1;1;1;1;2;4;5;2;3;4;0;1;1;1;1;0;5
9:30;Hasseltweg;0;1;0;5;4;1;1;4;1;1;0;2;1;2;2;1;4;0;4;3;0;1;0;3
9:45;Hasseltweg;2;0;0;3;0;1;1;1;0;0;2;0;1;2;1;2;1;0;2;0;0;1;0;2
10:00;Hasseltweg;1;1;0;3;1;1;1;0;0;0;1;1;1;1;1;1;2;0;1;0;0;0;0;2
10:15;Hasseltweg;1;1;0;1;2;1;1;2;0;0;0;1;2;1;2;1;2;0;1;1;0;0;0;1
10:30;Hasseltweg;1;1;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0
10:45;Hasseltweg;0;0;0;1;1;0;1;1;0;0;1;0;1;2;0;1;0;0;1;2;0;0;0;2
11:00;Hasseltweg;0;1;0;2;0;0;1;2;0;0;1;1;1;1;0;0;0;0;2;1;0;0;0;0
11:15;Hasseltweg;1;0;0;0;2;0;1;1;0;0;2;1;0;1;0;1;1;0;0;2;1;0;0;1
11:30;Hasseltweg;0;1;0;1;2;1;0;2;1;0;0;0;1;0;1;1;2;0;1;0;0;0;0;2
11:45;Hasseltweg;0;1;0;1;2;1;1;1;0;0;1;1;0;1;1;1;1;0;0;1;1;0;0;2
12:00;Hasseltweg;1;0;0;3;2;0;0;0;0;0;1;1;0;1;0;1;1;0;2;1;0;0;0;2
12:15;Hasseltweg;1;1;0;2;0;2;1;1;0;0;2;1;1;1;2;2;1;0;2;2;0;1;0;2
12:30;Hasseltweg;1;0;0;4;2;2;0;1;0;0;0;0;0;3;2;1;1;0;3;1;0;0;0;2
12:45;Hasseltweg;1;1;0;2;3;1;1;1;1;0;2;1;1;1;2;2;1;0;2;1;1;0;1;3
13:00;Hasseltweg;2;1;1;1;2;0;1;1;0;0;1;1;0;0;2;1;1;0;3;3;0;1;0;1
13:15;Hasseltweg;2;0;0;2;0;1;1;1;1;0;2;1;1;1;2;1;2;0;2;0;1;0;0;2
13:30;Hasseltweg;0;1;0;1;1;0;0;2;0;0;1;1;0;2;1;1;1;0;1;1;0;0;0;1
13:45;Hasseltweg;0;0;0;1;2;1;1;0;1;0;0;0;1;1;0;1;0;0;0;1;0;1;0;2
14:00;Hasseltweg;0;1;0;3;1;0;0;1;0;0;0;0;2;1;0;1;0;0;1;1;1;0;0;1
14:15;Hasseltweg;0;1;0;2;0;1;1;2;1;0;0;1;1;1;1;0;2;0;0;1;1;0;1;0
14:30;Hasseltweg;0;0;0;2;2;0;0;2;0;0;2;1;0;1;0;1;1;0;2;2;0;1;0;0
14:45;Hasseltweg;0;1;0;2;0;1;0;2;0;0;2;0;0;1;1;0;0;0;1;1;0;0;0;1
15:00;Hasseltweg;0;0;0;1;0;1;0;1;0;0;1;1;1;1;1;0;0;0;0;1;0;0;0;0
15:15;Hasseltweg;1;0;0;2;0;1;0;1;1;0;2;1;1;1;2;1;2;0;1;0;1;0;0;1
15:30;Hasseltweg;1;1;0;2;0;0;1;1;0;0;1;1;0;0;1;0;2;0;2;0;0;1;0;1
15:45;Hasseltweg;1;1;0;1;0;1;1;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;2
16:00;Hasseltweg;2;1;0;0;3;1;1;5;1;1;2;2;0;2;0;2;0;0;5;4;2;2;0;2
16:15;Hasseltweg;0;2;1;4;5;3;1;2;0;0;1;3;1;1;2;0;5;1;1;2;0;1;1;2
16:30;Hasseltweg;1;1;0;4;3;0;2;5;2;0;1;1;1;2;3;3;1;0;2;0;0;1;1;2
16:45;Hasseltweg;1;2;1;2;1;2;1;2;0;1;6;1;2;3;2;1;3;1;5;2;1;1;0;2
17:00;Hasseltweg;1;0;1;2;5;2;2;1;2;1;6;4;2;6;2;2;7;1;6;4;2;1;2;1
17:15;Hasseltweg;5;2;0;8;7;5;2;5;1;1;1;2;3;2;5;2;5;0;5;5;2;1;1;3
17:30;Hasseltweg;5;2;0;3;4;4;3;3;0;0;4;2;5;7;4;6;5;1;4;5;0;1;2;1
17:45;Hasseltweg;4;1;1;1;5;1;2;2;2;1;1;0;3;2;5;3;4;1;2;1;2;2;2;1
18:00;Hasseltweg;3;1;1;4;6;4;2;3;1;1;6;1;4;2;2;3;1;1;5;5;1;1;0;1
18:15;Hasseltweg;3;1;0;9;7;3;2;7;2;0;3;3;3;0;6;1;1;0;1;3;1;1;1;6
18:30;Hasseltweg;3;1;1;1;1;1;1;4;0;0;0;1;4;1;0;2;4;0;2;4;1;1;1;4
18:45;Hasseltweg;1;1;0;2;2;0;1;2;0;0;1;1;0;1;1;1;3;0;4;2;0;0;1;0
19:00;Hasseltweg;2;1;0;1;0;2;1;2;1;0;2;2;1;0;1;0;0;0;1;1;1;1;0;0
19:15;Hasseltweg;1;0;0;0;0;0;1;1;0;0;2;1;1;0;0;1;0;0;1;2;0;0;0;1
19:30;Hasseltweg;0;1;0;1;1;0;0;1;0;0;1;1;0;2;1;2;2;0;1;0;0;1;0;0
19:45;Hasseltweg;1;0;0;0;2;1;1;0;0;0;1;1;1;2;0;0;1;0;1;1;0;0;1;0
20:00;Hasseltweg;1;1;0;1;1;1;0;1;0;0;1;1;0;1;1;1;0;0;1;1;0;1;0;1
20:15;Hasseltweg;0;0;0;1;0;1;1;1;0;0;0;1;0;2;0;1;0;0;2;0;0;0;0;0
20:30;Hasseltweg;0;0;0;0;1;0;1;0;0;0;1;0;1;1;0;0;0;0;1;0;0;0;0;2
20:45;Hasseltweg;0;0;0;0;1;0;1;1;0;0;1;1;1;0;1;0;2;0;2;1;0;0;0;0
21:00;Hasseltweg;0;1;0;1;0;1;0;1;0;0;1;1;1;0;0;0;1;0;1;1;0;0;0;1
21:15;Hasseltweg;0;0;0;1;1;1;1;2;0;0;0;1;1;1;0;0;1;0;1;1;0;0;0;1
21:30;Hasseltweg;0;0;0;1;1;1;0;1;0;0;0;0;0;0;1;1;1;0;2;1;0;0;0;1
21:45;Hasseltweg;1;0;0;1;2;0;0;0;0;0;1;0;0;2;1;0;0;0;0;1;0;0;1;1
22:00;Hasseltweg;1;0;0;2;1;0;1;0;0;0;0;0;0;1;1;1;2;0;2;2;1;0;0;1
22:15;Hasseltweg;1;0;0;1;1;1;0;1;0;0;0;1;1;2;1;1;1;0;0;2;0;0;1;0
22:30;Hasseltweg;0;0;0;2;1;1;0;0;0;0;0;0;1;1;1;1;1;0;2;0;0;0;0;1
22:45;Hasseltweg;1;1;0;1;1;0;0;1;0;0;2;0;0;0;0;1;1;0;1;1;0;1;0;0
23:00;Hasseltweg;1;0;0;2;1;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1
23:15;Hasseltweg;0;0;0;1;0;1;0;0;0;0;0;1;1;1;1;0;1;0;1;0;0;0;0;1
23:30;Hasseltweg;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;1
23:45;Hasseltweg;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;0;0;0;0
0:00;Hendrikkade;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
0:15;Hendrikkade;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0:30;Hendrikkade;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0:45;Hendrikkade;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1:00;Hendrikkade;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1:15;Hendrikkade;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1:30;Hendrikkade;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1:45;Hendrikkade;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2:00;Hendrikkade;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2:15;Hendrikkade;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2:30;Hendrikkade;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2:45;Hendrikkade;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3:00;Hendrikkade;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3:15;Hendrikkade;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3:30;Hendrikkade;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3:45;Hendrikkade;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4:00;Hendrikkade;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4:15;Hendrikkade;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4:30;Hendrikkade;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4:45;Hendrikkade;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5:00;Hendrikkade;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5:15;Hendrikkade;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5:30;Hendrikkade;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5:45;Hendrikkade;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6:00;Hendrikkade;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6:15;Hendrikkade;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6:30;Hendrikkade;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6:45;Hendrikkade;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
7:00;Hendrikkade;0;0;0;1;1;0;0;1;0;0;0;1;0;1;0;1;1;0;0;1;0;0;0;0
7:15;Hendrikkade;1;1;0;2;1;1;1;0;0;0;1;1;1;1;0;1;1;0;2;1;1;1;0;0
7:30;Hendrikkade;3;0;0;1;0;1;2;4;1;1;1;1;1;1;2;4;4;0;4;3;0;1;0;1
7:45;Hendrikkade;3;4;0;9;4;0;3;8;1;1;4;5;6;0;2;1;5;0;0;1;0;0;2;2
8:00;Hendrikkade;5;3;0;2;6;4;1;4;0;1;4;3;2;7;6;1;6;1;4;1;2;1;0;2
8:15;Hendrikkade;3;2;1;3;7;3;1;7;1;1;2;0;5;5;0;5;3;1;1;1;1;1;0;1
8:30;Hendrikkade;4;1;1;5;0;4;3;2;1;0;4;2;1;1;1;0;2;1;1;5;1;2;0;6
8:45;Hendrikkade;2;3;1;5;7;1;1;6;0;1;6;5;4;1;5;5;6;0;2;5;0;2;2;1
9:00;Hendrikkade;5;0;0;9;1;2;2;0;0;1;3;1;3;5;1;4;3;0;3;2;1;1;3;5
9:15;Hendrikkade;1;1;1;2;2;1;2;4;1;1;3;1;2;2;1;1;0;0;4;4;1;1;1;1
9:30;Hendrikkade;2;1;1;3;0;1;0;2;1;0;2;1;1;1;3;1;0;0;3;3;1;1;1;4
9:45;Hendrikkade;0;1;0;0;2;1;1;0;0;0;0;2;1;1;0;2;2;0;2;0;1;1;0;0
10:00;Hendrikkade;1;0;0;1;0;1;0;1;0;0;1;1;1;0;0;0;1;0;2;2;0;1;0;2
10:15;Hendrikkade;1;0;0;1;2;0;0;0;0;0;1;0;0;1;1;1;1;0;1;0;0;1;0;2
10:30;Hendrikkade;0;0;0;1;0;1;1;0;0;0;1;1;1;1;1;0;1;0;0;2;0;0;0;0
10:45;Hendrikkade;0;1;0;2;2;1;0;2;0;0;2;1;0;0;1;1;0;0;1;2;0;0;0;2
11:00;Hendrikkade;0;0;0;1;1;1;1;1;0;0;1;1;0;1;0;1;0;0;1;1;1;0;0;0
11:15;Hendrikkade;1;1;0;3;2;1;0;1;1;0;1;1;1;2;2;2;0;0;0;0;0;0;0;0
11:30;Hendrikkade;1;0;0;2;0;1;0;2;0;0;0;1;1;0;0;1;2;0;1;1;0;0;0;1
11:45;Hendrikkade;1;0;0;0;0;1;0;1;0;0;2;0;1;2;0;1;2;0;1;2;0;1;0;2
12:00;Hendrikkade;1;1;0;0;2;1;1;1;1;0;2;2;1;2;0;0;0;0;2;2;0;0;0;2
12:15;Hendrikkade;0;1;0;3;2;1;1;3;1;0;3;0;2;3;1;2;1;0;1;1;1;1;0;3
12:30;Hendrikkade;0;0;0;0;2;2;1;2;0;0;2;2;1;1;0;1;3;0;0;2;1;1;1;1
12:45;Hendrikkade;1;1;0;3;2;0;0;0;0;0;0;2;1;3;1;1;1;0;1;3;0;0;1;1
13:00;Hendrikkade;1;2;0;2;0;1;0;1;1;0;2;2;0;1;0;2;3;1;1;1;1;1;0;1
13:15;Hendrikkade;1;1;0;1;2;0;1;2;1;0;1;2;0;1;1;1;1;0;1;2;0;0;0;1
13:30;Hendrikkade;1;1;0;0;1;0;0;2;0;0;1;1;1;2;0;1;1;0;0;1;1;1;0;1
13:45;Hendrikkade;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;0;1;1;0;0;1;0
14:00;Hendrikkade;0;0;0;3;1;1;1;0;0;0;2;1;2;1;1;1;1;0;2;0;0;0;0;0
14:15;Hendrikkade;1;1;0;0;2;1;0;0;0;0;1;0;0;0;1;1;2;0;0;1;0;0;0;2
14:30;Hendrikkade;1;1;0;2;0;0;1;2;1;0;1;1;0;2;1;0;2;0;1;2;0;0;0;1
14:45;Hendrikkade;1;0;0;1;0;1;1;1;0;0;2;0;0;2;1;1;2;0;1;0;0;0;0;0
15:00;Hendrikkade;1;1;0;1;0;0;0;2;0;0;1;0;1;1;0;1;1;0;1;1;0;1;0;1
15:15;Hendrikkade;1;0;0;2;2;1;1;1;0;0;1;1;1;0;2;1;1;0;1;1;1;0;0;1
15:30;Hendrikkade;1;0;0;0;0;0;1;2;0;0;1;0;1;1;0;0;1;0;2;1;1;0;0;2
15:45;Hendrikkade;1;1;0;2;0;0;1;0;0;0;1;1;1;1;0;0;1;0;0;1;0;0;0;1
16:00;Hendrikkade;0;1;1;2;4;3;2;3;1;0;2;2;0;3;3;4;4;0;3;1;2;1;1;4
16:15;Hendrikkade;3;0;1;6;1;2;1;6;1;0;3;1;1;5;4;1;6;0;6;0;1;1;0;3
16:30;Hendrikkade;0;2;0;7;2;3;2;1;1;1;5;2;3;1;1;4;3;0;4;5;1;2;0;3
16:45;Hendrikkade;1;2;1;8;6;2;0;1;1;1;6;3;4;5;4;2;2;1;6;6;1;2;1;5
